theta,theta_dot,tau,J,b,k
2.3699081848803734,-0.3008425443228387,0.9729204682246773,0.525804681316896,0.31171169166074647,1.146742054354263
2.3665923675653744,-0.33158173149987585,1.0072469653238172,0.5259012816398972,0.3117563075577975,1.1467171330659087
2.36295386471954,-0.36385028458343127,0.9130463509949106,0.525997856061619,0.31180092051577174,1.1466921178785943
2.359001495754227,-0.3952368965312874,0.94482406283054,0.5260944044854868,0.3118455305235159,1.1466670088083293
2.3547475274400704,-0.42539683141568174,0.9946708361628094,0.5261909268149525,0.3118901375698775,1.1466418058711838
2.350178077945723,-0.45694494943477343,0.9069585658520911,0.5262874229534934,0.31193474164370477,1.1466165090832874
2.345289852506253,-0.4888225439470163,0.874150696723562,0.5263838928046136,0.31197934273384664,1.1465911184608304
2.3400939121849413,-0.5195940321311387,0.9164460654949895,0.5264803362718431,0.3120239408291529,1.1465656340200625
2.3345922106181,-0.5501701566841236,0.9107948162869322,0.5265767532587387,0.3120685359184741,1.1465400557772938
2.328780183756219,-0.5812026861880953,0.8705282341465712,0.5266731436688831,0.3121131279906613,1.1465143837488945
2.3226506880564575,-0.6129495699761892,0.8161640372595828,0.5267695074058861,0.31215771703456663,1.1464886179512945
2.3162116450685586,-0.643904298789901,0.8405693138592595,0.526865844373384,0.31220230303904273,1.146462758400984
2.309449459484105,-0.6762185584453656,0.7514939773358658,0.5269621544750397,0.31224688599294315,1.1464368051145133
2.302376741716134,-0.707271776797083,0.7997143460488484,0.5270584376145432,0.31229146588512213,1.1464107581084921
2.294999327752357,-0.7377413963777182,0.8122825145754742,0.5271546936956113,0.31233604270443466,1.1463846173995909
2.2872963736419583,-0.7702954110398739,0.6840221796179807,0.527250922621988,0.31238061643973664,1.1463583830045394
2.2792718828165053,-0.8024490825452821,0.6857268439550089,0.5273471242974443,0.3124251870798846,1.146332054940128
2.2709324455580697,-0.8339437258435662,0.7008372759779583,0.5274432986257787,0.3124697546137358,1.146305633223206
2.262274597058353,-0.865784849971668,0.6627581881487601,0.5275394455108167,0.3125143190301483,1.1462791178706841
2.2532948918255054,-0.8979705232847677,0.6242985975102742,0.5276355648564114,0.3125588803179813,1.1462525088995317
2.244013661891114,-0.9281229934391342,0.7108347786412772,0.5277316565664436,0.3126034384660942,1.1462258063267785
2.234421317221379,-0.959234466973513,0.6397606306363504,0.5278277205448215,0.31264799346334754,1.1461990101695143
2.2245171905416146,-0.990412667976478,0.6151146520615821,0.5279237566954813,0.31269254529860263,1.1461721204448887
2.214300655616878,-1.021653492473692,0.590303500185688,0.5280197649223867,0.31273709396072136,1.1461451371701108
2.2037703409495064,-1.0530314667371241,0.5611752922820932,0.5281157451295294,0.31278163943856674,1.1461180603624501
2.192944581629565,-1.0825759319941066,0.6357320848419002,0.5282116972209294,0.31282618172100235,1.146090890039236
2.1818151812557076,-1.112940037385756,0.5703888785256839,0.5283076211006346,0.31287072079689254,1.146063626217857
2.1703773635639574,-1.143781769175043,0.5224954585761575,0.5284035166727209,0.3129152566551026,1.1460362689157622
2.1586271622723814,-1.1750201291575992,0.4783684955906156,0.5284993838412929,0.31295978928449864,1.1460088181504604
2.146549607943004,-1.2077554329377087,0.37558741186668154,0.5285952225104835,0.31300431867394735,1.14598127393952
2.1341603034069005,-1.238930453610378,0.43356449859736923,0.528691032584454,0.3130488448123165,1.1459536363005691
2.121447370631718,-1.2712932775182282,0.3463852150582586,0.5287868139673944,0.3130933676884745,1.1459259052512962
2.108423944431005,-1.3023426200713077,0.39072678153718926,0.5288825665635231,0.3131378872912906,1.1458980808094488
2.0950984817320655,-1.332546269893963,0.4104017924543527,0.5289782902770875,0.31318240360963506,1.1458701629928347
2.0814678465827767,-1.3630635149288703,0.3686747489706743,0.5290739850123642,0.31322691663237856,1.1458421518193211
2.0675456048472465,-1.3922241735530414,0.4148726923501889,0.5291696506736584,0.31327142634839306,1.1458140473068354
2.0533325619580314,-1.421304288921501,0.39364892051696326,0.5292652871653043,0.313315932746551,1.1457858494733646
2.0388239668093338,-1.450859514869758,0.34270268704788753,0.5293608943916653,0.3133604358157258,1.1457575583369548
2.0240086564145607,-1.4815310394773011,0.2573098447639464,0.5294564722571345,0.31340493554479176,1.1457291739157127
2.0089025062727464,-1.5106150141814492,0.31437530676693987,0.5295520206661339,0.3134494319226239,1.1457006962278045
1.9935163375787435,-1.5386168694002937,0.3448636021243073,0.5296475395231152,0.3134939249380982,1.1456721252914555
1.9778412568668944,-1.5675080711848997,0.27095218920483255,0.5297430287325593,0.3135384145800912,1.1456434611249513
1.9618673627329244,-1.5973894133970021,0.191071779193449,0.5298384881989772,0.31358290083748064,1.1456147037466369
1.9455948233579876,-1.627253937493677,0.16388000822130924,0.5299339178269094,0.313627383699145,1.1455858531749172
1.9290146995345077,-1.6580123823479846,0.08807806503394565,0.5300293175209262,0.3136718631539635,1.1455569094282563
1.9121356284150182,-1.6879071119489497,0.10480111208325879,0.530124687185628,0.31371633919081626,1.1455278725251785
1.894958255276102,-1.717737313891629,0.07909280499517655,0.530220026725645,0.31376081179858434,1.145498742484267
1.8774933004032976,-1.746495487280438,0.10649184292417843,0.5303153360456381,0.3138052809661495,1.1454695193241655
1.8597563657451517,-1.7736934658145935,0.15980948875692527,0.5304106150502974,0.3138497466823945,1.1454402030635766
1.8417342858206915,-1.8022079924460135,0.060720549968029294,0.5305058636443444,0.3138942089362029,1.1454107937212628
1.8234293122652887,-1.8304973555402864,0.042668552523331266,0.5306010817325302,0.3139386677164592,1.1453812913160457
1.804842469553237,-1.858684271205164,0.017853480322544666,0.5306962692196368,0.31398312301204856,1.1453516958668073
1.7859831687578827,-1.8859300795354408,0.03726354058485648,0.5307914260104767,0.3140275748118572,1.1453220073924884
1.7668509044603724,-1.913226429751033,0.004028238433374718,0.5308865520098932,0.3140720231047723,1.1452922259120897
1.7474372687263542,-1.9413635734018189,-0.07149879497541795,0.5309816471227603,0.31411646787968167,1.1452623514446716
1.7277448009559497,-1.9692467770404483,-0.08949080475556019,0.5310767112539828,0.3141609091254741,1.1452323840093532
1.7077799051836076,-1.9964895772342157,-0.08719107576671983,0.5311717443084967,0.3142053468310394,1.1452023236253144
1.6875538439861604,-2.0226061197447085,-0.059179448082788105,0.5312667461912688,0.314249780985268,1.1451721703117932
1.6670647773629337,-2.0489066623226644,-0.10071488555013942,0.5313617168072974,0.3142942115770515,1.1451419240880878
1.646304663588981,-2.076011377395263,-0.1755734649822376,0.5314566560616117,0.3143386385952821,1.1451115849735563
1.625283944378812,-2.102071921016905,-0.1527626429915602,0.5315515638592727,0.3143830620288532,1.145081152987615
1.6040103872316909,-2.127355714712118,-0.14412067043716514,0.5316464401053724,0.3144274818666588,1.145050628149741
1.5824988369886466,-2.151155024304432,-0.09787714490806954,0.5317412847050347,0.31447189809759407,1.1450200104794699
1.5607542297339962,-2.1744607254650257,-0.10411042202490393,0.5318360975634149,0.31451631071055486,1.1449892999963969
1.5387661321477213,-2.1988097586275046,-0.19220137440665586,0.5319308785857001,0.31456071969443805,1.144958496720177
1.5165386594266645,-2.2227472721056807,-0.20351806670073466,0.5320256276771095,0.31460512503814136,1.144927600670524
1.494070809540399,-2.2467849886265574,-0.24220220445855445,0.5321203447428937,0.3146495267305635,1.1448966118672117
1.471375565172926,-2.269524436747312,-0.20676702211733697,0.532215029688336,0.3146939247606041,1.1448655303300725
1.4484355378442193,-2.2940027328706556,-0.3328284122689551,0.5323096824187513,0.3147383191171635,1.144834356078999
1.425263293963865,-2.3172243880354286,-0.30026983125926915,0.5324043028394868,0.3147827097891433,1.1448030891339427
1.4018663743572104,-2.339691960665465,-0.29431965116607917,0.5324988908559223,0.3148270967654457,1.1447717295149142
1.3782260388466079,-2.364033551060256,-0.42834652030009124,0.5325934463734695,0.31487148003497395,1.1447402772419837
1.3543719871563136,-2.385405169029435,-0.30524465368472725,0.5326879692975731,0.3149158595866322,1.1447087323352807
1.330289733513347,-2.4082253642966505,-0.41680915817789005,0.5327824595337101,0.3149602354093257,1.1446770948149938
1.3059830024786265,-2.4306731034720435,-0.4320803129686222,0.5328769169873904,0.3150046074919604,1.1446453647013715
1.2814401843296555,-2.4542818148970973,-0.5292119016135703,0.5329713415641563,0.3150489758234434,1.1446135420147205
1.2566953097894376,-2.4744874540217956,-0.38370834794226827,0.5330657331695834,0.31509334039268244,1.1445816267754076
1.2317383195094096,-2.495699028002794,-0.472370622757717,0.5331600917092801,0.31513770118858647,1.1445496190038584
1.2065895705185694,-2.514874899084028,-0.39941526669538174,0.533254417088888,0.3151820582000653,1.144517518720558
1.1812398987582056,-2.534967176036376,-0.4834499294711346,0.5333487092140814,0.31522641141602964,1.1444853259460506
1.1556762425636173,-2.556365619458826,-0.5888123532902735,0.5334429679905685,0.3152707608253912,1.1444530407009397
1.1299164418298349,-2.575980073378244,-0.5299849948808706,0.5335371933240903,0.3153151064170626,1.1444206630058873
1.1039602593949804,-2.595618243485432,-0.5672510110431694,0.5336313851204216,0.3153594481799576,1.1443881928816158
1.0778136809543737,-2.6146578440606785,-0.5715367988492162,0.5337255432853706,0.3154037861029905,1.1443556303489058
1.051475445121909,-2.6338235832464636,-0.6145267958481629,0.5338196677247792,0.315448120175077,1.144322975428597
1.0249335389863992,-2.6541906135509907,-0.7151821487974356,0.5339137583445227,0.31549245038513357,1.1442902281415892
0.9981917938826991,-2.6741745103700043,-0.7318626839418072,0.5340078150505109,0.31553677672207764,1.1442573885088403
0.9712840955046007,-2.690769837809835,-0.5881229568438695,0.5341018377486867,0.3155810991748276,1.1442244565513675
0.944197591269062,-2.7086504235538733,-0.6931138413910413,0.5341958263450277,0.3156254177323028,1.1441914322902473
0.9169441542836176,-2.725343698544441,-0.66663205202862,0.5342897807455451,0.3156697323834236,1.1441583157466155
0.8895074639678837,-2.7436690315733925,-0.7906063777154361,0.5343837008562847,0.3157140431171115,1.1441251069416667
0.861905133562021,-2.760233040586268,-0.733967361467544,0.5344775865833263,0.31575834992228863,1.1440918058966543
0.8341617452471983,-2.774338831482275,-0.6396743896914778,0.5345714378327842,0.3158026527878784,1.144058412632891
0.8062635518889575,-2.789819335824088,-0.7496534124456323,0.5346652545108072,0.315846951702805,1.1440249271717484
0.7781970848481384,-2.806646704081905,-0.8587797028101696,0.5347590365235785,0.31589124665599383,1.1439913495346576
0.7499923742944259,-2.8204710553712538,-0.7358941809461144,0.5348527837773162,0.315935537636371,1.143957679743108
0.7216437201069312,-2.834865418749468,-0.8032991597105638,0.534946496178273,0.31597982463286395,1.143923917818648
0.6931646727972407,-2.8479047309690584,-0.768060320604389,0.5350401736327365,0.31602410763440075,1.1438900637828857
0.6645410656510293,-2.8623607146211323,-0.8808405717146787,0.5351338160470293,0.31606838662991077,1.1438561176574873
0.6357772009388336,-2.876386471219567,-0.8954086768195967,0.5352274233275089,0.31611266160832413,1.1438220794641787
0.6068752730275586,-2.8901927911275034,-0.9212765143339828,0.5353209953805683,0.3161569325585723,1.1437879492247442
0.5778555597329692,-2.9019713294589393,-0.8504066308967503,0.5354145321126352,0.3162011994695873,1.143753726961027
0.5487238298239041,-2.9131729909065087,-0.8566886126475719,0.535508033430173,0.31624546233030254,1.1437194126949295
0.5194763626962472,-2.9247467127656948,-0.9137297340020138,0.5356014992396801,0.3162897211296523,1.1436850064484128
0.49011472127234557,-2.9361641423901634,-0.9427232655199477,0.5356949294476911,0.3163339758565719,1.1436505082434967
0.46064017568062426,-2.9474545591721304,-0.9733627555818463,0.5357883239607757,0.3163782264999976,1.1436159181022605
0.43106653588828703,-2.9573639792337256,-0.9368890690392608,0.5358816826855392,0.3164224730488667,1.1435812360468414
0.40137968947645203,-2.9686846411835024,-1.0497218380902045,0.535975005528623,0.3164667154921177,1.1435464620994362
0.3715995304874224,-2.978015898902966,-0.9808580170980048,0.5360682923967043,0.3165109538186899,1.1435115962823001
0.3417293841391376,-2.987014634828477,-1.0002686148266933,0.5361615431964962,0.3165551880175237,1.1434766386177473
0.31175484323216074,-2.9974540906976856,-1.1147602930309042,0.536254757834748,0.3165994180775606,1.1434415891281509
0.2816854400142759,-3.00694032178848,-1.1014543348724317,0.5363479362182448,0.31664364398774303,1.143406447835942
0.25151997695799755,-3.0165463056278394,-1.145494922022872,0.5364410782538086,0.31668786573701463,1.1433712147636115
0.2212774677240316,-3.0242509233965955,-1.0812442597464997,0.5365341838482971,0.3167320833143198,1.1433358899337085
0.1909475454585649,-3.032992226546668,-1.174106523862863,0.5366272529086048,0.31677629670860424,1.143300473368841
0.16054296274325774,-3.0404582715307162,-1.143328272160206,0.5367202853416626,0.31682050590881466,1.143264965091675
0.1300579160399126,-3.0485046703345158,-1.211817876105706,0.5368132810544382,0.3168647109038986,1.1432293651249366
0.0995119226579827,-3.0545993381929897,-1.1446434308974969,0.5369062399539357,0.31690891168280494,1.1431936734914094
0.06890013731312059,-3.061178534486212,-1.2077092046690838,0.5369991619471964,0.3169531082344835,1.1431578902139359
0.03822168943905928,-3.067844787406131,-1.2496632107251378,0.5370920469412983,0.316997300547885,1.1431220153154176
0.007491999238318489,-3.072969020074079,-1.204209436958056,0.5371848948433563,0.3170414886119615,1.1430860488188144
-0.02328574342181227,-3.077774266013076,-1.2240058696585,0.5372777055605225,0.31708567241566593,1.1430499907471448
-0.054098703368700145,-3.0812959946887872,-1.1919173268794325,0.5373704789999862,0.3171298519479524,1.143013841123486
-0.08495503267376148,-3.0856329305061334,-1.2722350125555764,0.5374632150689742,0.3171740271977759,1.142977599970974
-0.11584243914270143,-3.0887406468939944,-1.242974663320704,0.5375559136747501,0.3172181981540927,1.1429412673128025
-0.14677496645947366,-3.0932527316772225,-1.354929641920572,0.5376485747246156,0.31726236480586006,1.142904843172225
-0.17772811834560773,-3.095315188613406,-1.260160548702808,0.5377411981259094,0.31730652714203633,1.1428683275725529
-0.20870665146998343,-3.0978533124375716,-1.3219226011501275,0.5378337837860082,0.3173506851515809,1.1428317205371559
-0.23970183121823496,-3.099517974825152,-1.3112981483290882,0.5379263316123264,0.3173948388234542,1.1427950220894625
-0.27070079634323835,-3.0998965125003393,-1.278195130728822,0.5380188415123162,0.317438988146618,1.14275823225296
-0.3017160472938798,-3.1015250950641438,-1.381136307071315,0.5381113133934675,0.31748313311003473,1.1427213510511935
-0.3327415983811702,-3.1025551087290366,-1.3850207431514356,0.5382037471633088,0.31752727370266837,1.1426843785077674
